Camera,Parameter,Statistic,File1_Value,File2_Value,Difference,File1,File2
CAM_FRONT,pitch,Max,-0.0021846059014136,3.131330729200311,3.1335153351017246,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT,pitch,Median,-0.0021846059014136,3.131330729200311,3.1335153351017246,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT,yaw,Mean,4.720323669231367,1.5707962830825406,-3.149527386148826,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT,yaw,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT,yaw,Min,4.720323669231367,1.5707962830825406,-3.149527386148826,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT,yaw,Max,4.720323669231367,1.5707962830825406,-3.149527386148826,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT,yaw,Median,4.720323669231367,1.5707962830825406,-3.149527386148826,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT,fov,Mean,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT,fov,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT,fov,Min,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT,fov,Max,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT,fov,Median,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT,roll,Mean,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT,roll,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT,roll,Min,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT,roll,Max,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT,roll,Median,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,x,Mean,0.66753281,-1.7390727996826172,-2.406605609682617,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,x,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,x,Min,0.66753281,-1.7390727996826172,-2.406605609682617,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,x,Max,0.66753281,-1.7390727996826172,-2.406605609682617,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,x,Median,0.66753281,-1.7390727996826172,-2.406605609682617,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,y,Mean,0.49701484,-8.02907657623291,-8.52609141623291,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,y,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,y,Min,0.49701484,-8.02907657623291,-8.52609141623291,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,y,Max,0.49701484,-8.02907657623291,-8.52609141623291,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,y,Median,0.49701484,-8.02907657623291,-8.52609141623291,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,z,Mean,1.50784545,143.7708282470703,142.26298279707032,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,z,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,z,Min,1.50784545,143.7708282470703,142.26298279707032,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,z,Max,1.50784545,143.7708282470703,142.26298279707032,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,z,Median,1.50784545,143.7708282470703,142.26298279707032,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,pitch,Mean,-0.0090817932514917,-2.1367362088328905,-2.127654415581399,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,pitch,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,pitch,Min,-0.0090817932514917,-2.1367362088328905,-2.127654415581399,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,pitch,Max,-0.0090817932514917,-2.1367362088328905,-2.127654415581399,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,pitch,Median,-0.0090817932514917,-2.1367362088328905,-2.127654415581399,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,yaw,Mean,3.717790651712274,1.5707963033535,-2.146994348358774,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,yaw,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,yaw,Min,3.717790651712274,1.5707963033535,-2.146994348358774,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,yaw,Max,3.717790651712274,1.5707963033535,-2.146994348358774,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,yaw,Median,3.717790651712274,1.5707963033535,-2.146994348358774,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,fov,Mean,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,fov,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,fov,Min,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,fov,Max,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,fov,Median,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,roll,Mean,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,roll,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,roll,Min,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,roll,Max,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_RIGHT,roll,Median,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,x,Mean,0.65190701,-1.7285394668579102,-2.38044647685791,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,x,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,x,Min,0.65190701,-1.7285394668579102,-2.38044647685791,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,x,Max,0.65190701,-1.7285394668579102,-2.38044647685791,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,x,Median,0.65190701,-1.7285394668579102,-2.38044647685791,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,y,Mean,-0.49736302,-7.029478549957275,-6.5321155299572755,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,y,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,y,Min,-0.49736302,-7.029478549957275,-6.5321155299572755,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,y,Max,-0.49736302,-7.029478549957275,-6.5321155299572755,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,y,Median,-0.49736302,-7.029478549957275,-6.5321155299572755,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,z,Mean,1.50852209,143.7652587890625,142.2567366990625,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,z,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,z,Min,1.50852209,143.7652587890625,142.2567366990625,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,z,Max,1.50852209,143.7652587890625,142.2567366990625,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,z,Median,1.50852209,143.7652587890625,142.2567366990625,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,pitch,Mean,-0.003702805724416,2.1757063551982245,2.1794091609226407,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,pitch,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,pitch,Min,-0.003702805724416,2.1757063551982245,2.1794091609226407,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,pitch,Max,-0.003702805724416,2.1757063551982245,2.1794091609226407,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,pitch,Median,-0.003702805724416,2.1757063551982245,2.1794091609226407,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,yaw,Mean,5.676476373000298,1.5707963019365507,-4.105680071063747,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,yaw,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,yaw,Min,5.676476373000298,1.5707963019365507,-4.105680071063747,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,yaw,Max,5.676476373000298,1.5707963019365507,-4.105680071063747,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,yaw,Median,5.676476373000298,1.5707963019365507,-4.105680071063747,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,fov,Mean,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,fov,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,fov,Min,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,fov,Max,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,fov,Median,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,roll,Mean,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,roll,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,roll,Min,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,roll,Max,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_FRONT_LEFT,roll,Median,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,x,Mean,-0.85634104,-1.7895216941833496,-0.9331806541833496,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,x,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,x,Min,-0.85634104,-1.7895216941833496,-0.9331806541833496,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,x,Max,-0.85634104,-1.7895216941833496,-0.9331806541833496,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,x,Median,-0.85634104,-1.7895216941833496,-0.9331806541833496,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,y,Mean,-0.00716842,-7.519210815429687,-7.512042395429686,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,y,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,y,Min,-0.00716842,-7.519210815429687,-7.512042395429686,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,y,Max,-0.00716842,-7.519210815429687,-7.512042395429686,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,y,Median,-0.00716842,-7.519210815429687,-7.512042395429686,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,z,Mean,1.57249624,142.24525451660156,140.67275827660157,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,z,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,z,Min,1.57249624,142.24525451660156,140.67275827660157,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,z,Max,1.57249624,142.24525451660156,140.67275827660157,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,z,Median,1.57249624,142.24525451660156,140.67275827660157,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,pitch,Mean,0.0109039211700175,0.0092154702989923,-0.001688450871025201,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,pitch,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,pitch,Min,0.0109039211700175,0.0092154702989923,-0.001688450871025201,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,pitch,Max,0.0109039211700175,0.0092154702989923,-0.001688450871025201,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,pitch,Median,0.0109039211700175,0.0092154702989923,-0.001688450871025201,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,yaw,Mean,1.5644901720670188,1.570796370507174,0.00630619844015512,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,yaw,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,yaw,Min,1.5644901720670188,1.570796370507174,0.00630619844015512,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,yaw,Max,1.5644901720670188,1.570796370507174,0.00630619844015512,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,yaw,Median,1.5644901720670188,1.570796370507174,0.00630619844015512,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,fov,Mean,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,fov,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,fov,Min,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,fov,Max,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,fov,Median,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,roll,Mean,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,roll,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,roll,Min,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,roll,Max,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK,roll,Median,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,x,Mean,0.14285401,-1.783680438995361,-1.926534448995361,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,x,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,x,Min,0.14285401,-1.783680438995361,-1.926534448995361,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,x,Max,0.14285401,-1.783680438995361,-1.926534448995361,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,x,Median,0.14285401,-1.783680438995361,-1.926534448995361,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,y,Mean,-0.48309856,-7.046940326690674,-6.563841766690674,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,y,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,y,Min,-0.48309856,-7.046940326690674,-6.563841766690674,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,y,Max,-0.48309856,-7.046940326690674,-6.563841766690674,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,y,Median,-0.48309856,-7.046940326690674,-6.563841766690674,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,z,Mean,1.57586643,143.238525390625,141.662658960625,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,z,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,z,Min,1.57586643,143.238525390625,141.662658960625,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,z,Max,1.57586643,143.238525390625,141.662658960625,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,z,Median,1.57586643,143.238525390625,141.662658960625,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,pitch,Mean,0.0007322564726739,1.2465193275905146,1.2457870711178407,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,pitch,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,pitch,Min,0.0007322564726739,1.2465193275905146,1.2457870711178407,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,pitch,Max,0.0007322564726739,1.2465193275905146,1.2457870711178407,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,pitch,Median,0.0007322564726739,1.2465193275905146,1.2457870711178407,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,yaw,Mean,0.3244567946733951,1.5707963407224168,1.2463395460490216,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,yaw,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,yaw,Min,0.3244567946733951,1.5707963407224168,1.2463395460490216,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,yaw,Max,0.3244567946733951,1.5707963407224168,1.2463395460490216,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,yaw,Median,0.3244567946733951,1.5707963407224168,1.2463395460490216,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,fov,Mean,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,fov,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,fov,Min,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,fov,Max,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,fov,Median,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,roll,Mean,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,roll,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,roll,Min,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,roll,Max,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_LEFT,roll,Median,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,x,Mean,0.1390594,-1.772087574005127,-1.911146974005127,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,x,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,x,Min,0.1390594,-1.772087574005127,-1.911146974005127,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,x,Max,0.1390594,-1.772087574005127,-1.911146974005127,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,x,Median,0.1390594,-1.772087574005127,-1.911146974005127,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,y,Mean,0.47302748,-7.997201442718506,-8.470228922718507,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,y,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,y,Min,0.47302748,-7.997201442718506,-8.470228922718507,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,y,Max,0.47302748,-7.997201442718506,-8.470228922718507,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,y,Median,0.47302748,-7.997201442718506,-8.470228922718507,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,z,Mean,1.5566498,143.24945068359375,141.69280088359375,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,z,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,z,Min,1.5566498,143.24945068359375,141.69280088359375,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,z,Max,1.5566498,143.24945068359375,141.69280088359375,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,z,Median,1.5566498,143.24945068359375,141.69280088359375,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,pitch,Mean,-0.005943942229067,-1.1777278221496574,-1.1717838799205904,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,pitch,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,pitch,Min,-0.005943942229067,-1.1777278221496574,-1.1717838799205904,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,pitch,Max,-0.005943942229067,-1.1777278221496574,-1.1717838799205904,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,pitch,Median,-0.005943942229067,-1.1777278221496574,-1.1717838799205904,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,yaw,Mean,2.762686748075455,1.5707963435374712,-1.1918904045379837,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,yaw,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,yaw,Min,2.762686748075455,1.5707963435374712,-1.1918904045379837,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,yaw,Max,2.762686748075455,1.5707963435374712,-1.1918904045379837,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,yaw,Median,2.762686748075455,1.5707963435374712,-1.1918904045379837,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,fov,Mean,90.0,90.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
CAM_BACK_RIGHT,fov,Std_Dev,0.0,0.0,0.0,seed4d_camera_parameters_statistics,carla_camera_parameters_statistics
