Camera,Parameter,Statistic,File1_Value,File2_Value,Difference,File1,File2
CAM_BACK_LEFT,fov,Std_Dev,0.0382275674962752,0.0,-0.0382275674962752,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_LEFT,fov,Min,64.897369,110.0,45.102631,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_LEFT,fov,Max,65.031541,110.0,44.968458999999996,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_LEFT,fov,Median,65.031541,110.0,44.968458999999996,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_LEFT,roll,Mean,2.817037410580049,0.0,-2.817037410580049,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_LEFT,roll,Std_Dev,0.0008706046281233,0.0,-0.0008706046281233,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_LEFT,roll,Min,2.8106782274116684,0.0,-2.8106782274116684,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_LEFT,roll,Max,2.817316482034125,0.0,-2.817316482034125,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_LEFT,roll,Median,2.817316482034125,0.0,-2.817316482034125,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,x,Mean,0.0436589551958251,-0.85634104,-0.8999999951958251,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,x,Std_Dev,0.014455640658787,0.0,-0.014455640658787,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,x,Min,0.0283260309358,-0.85634104,-0.8846670709358,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,x,Max,0.086,-0.85634104,-0.94234104,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,x,Median,0.05524611077,-0.85634104,-0.91158715077,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,y,Mean,0.0071684197414619,-0.00716842,-0.0143368397414619,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,y,Std_Dev,0.0040909458213344,0.0,-0.0040909458213344,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,y,Min,-0.007,-0.00716842,-0.00016841999999999985,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,y,Max,0.0107882366898,-0.00716842,-0.0179566566898,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,y,Median,0.0107882366898,-0.00716842,-0.0179566566898,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,z,Mean,1.5724962385613648,1.57249624,1.43863521095966e-09,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,z,Std_Dev,0.0069427578928204,0.0,-0.0069427578928204,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,z,Min,1.541,1.57249624,0.031496240000000064,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,z,Max,1.57910346144,1.57249624,-0.006607221439999922,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,z,Median,1.56794286957,1.57249624,0.004553370430000037,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,pitch,Mean,0.0041514098973123,0.0109039211700175,0.0067525112727052005,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,pitch,Std_Dev,0.0075304546606542,0.0,-0.0075304546606542,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,pitch,Min,-0.0040002398049522,0.0109039211700175,0.014904160974969702,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,pitch,Max,0.0112022306457748,0.0109039211700175,-0.00029830947575729995,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,pitch,Median,0.0112022306457748,0.0109039211700175,-0.00029830947575729995,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,yaw,Mean,-1.5598417909327835,1.5644901720670188,3.1243319629998023,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,yaw,Std_Dev,0.005963914016549,0.0,-0.005963914016549,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,yaw,Min,-1.585631625436848,1.5644901720670188,3.150121797503867,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,yaw,Max,-1.5540515728400095,1.5644901720670188,3.118541744907028,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,yaw,Median,-1.5638922467114813,1.5644901720670188,3.1283824187785,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,fov,Mean,89.88518041411766,90.0,0.1148195858823442,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,fov,Std_Dev,0.5168956120033178,0.0,-0.5168956120033178,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,fov,Min,89.31444,90.0,0.6855599999999953,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,fov,Max,90.354576,90.0,-0.35457599999999445,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,fov,Median,90.354576,90.0,-0.35457599999999445,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,roll,Mean,1.5771024967164144,0.0,-1.5771024967164144,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,roll,Std_Dev,0.0036924273284918,0.0,-0.0036924273284918,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,roll,Min,1.5732180583985014,0.0,-1.5732180583985014,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,roll,Max,1.5885986851652387,0.0,-1.5885986851652387,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK,roll,Median,1.580012445939928,0.0,-1.580012445939928,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,x,Mean,1.0390594047528945,0.14285401,-0.8962053947528945,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,x,Std_Dev,0.0220172725439433,0.0,-0.0220172725439433,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,x,Min,1.0148780988,0.14285401,-0.8720240887999999,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,x,Max,1.05945173053,0.14285401,-0.91659772053,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,x,Median,1.05945173053,0.14285401,-0.91659772053,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,y,Mean,-0.4730274833940575,-0.48309856,-0.01007107660594253,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,y,Std_Dev,0.0069841532374175,0.0,-0.0069841532374175,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,y,Min,-0.480568219723,-0.48309856,-0.0025303402769999983,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,y,Max,-0.456,-0.48309856,-0.027098559999999994,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,y,Median,-0.46720294852,-0.48309856,-0.015895611480000016,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,z,Mean,1.5566498046927528,1.57586643,0.019216625307247215,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,z,Std_Dev,0.0078028557869583,0.0,-0.0078028557869583,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,z,Min,1.55050857555,1.57586643,0.02535785444999994,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,z,Max,1.595,1.57586643,-0.019133569999999933,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,z,Median,1.55050857555,1.57586643,0.02535785444999994,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,pitch,Mean,-0.0060939520894943,0.0007322564726739,0.006826208562168199,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,pitch,Std_Dev,0.0043864984796652,0.0,-0.0043864984796652,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,pitch,Min,-0.0108052419623271,0.0007322564726739,0.011537498435001,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,pitch,Max,-0.0019797432463084,0.0007322564726739,0.0027119997189823,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,pitch,Median,-0.0019797432463084,0.0007322564726739,0.0027119997189823,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,yaw,Mean,-1.5720105393071646,0.3244567946733951,1.8964673339805598,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,yaw,Std_Dev,0.013748999267059,0.0,-0.013748999267059,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,yaw,Min,-1.5870639609543582,0.3244567946733951,1.9115207556277534,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,yaw,Max,-1.5592258861440518,0.3244567946733951,1.883682680817447,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,yaw,Median,-1.5592258861440518,0.3244567946733951,1.883682680817447,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,fov,Mean,65.0549502564706,90.0,24.945049743529395,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,fov,Std_Dev,0.1972356235146713,0.0,-0.1972356235146713,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,fov,Min,64.84463,90.0,25.155370000000005,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,fov,Max,65.240029,90.0,24.759970999999993,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,fov,Median,65.240029,90.0,24.759970999999993,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,roll,Mean,0.3789880670129551,0.0,-0.3789880670129551,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,roll,Std_Dev,0.0150058733787319,0.0,-0.0150058733787319,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,roll,Min,0.3625048856392225,0.0,-0.3625048856392225,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,roll,Max,0.393068931470908,0.0,-0.393068931470908,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_BACK_RIGHT,roll,Median,0.393068931470908,0.0,-0.393068931470908,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,x,Mean,1.5675328085130118,0.66753281,-0.8999999985130118,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,x,Std_Dev,0.0151936814541334,0.0,-0.0151936814541334,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,x,Min,1.5508477543,0.66753281,-0.8833149443000001,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,x,Max,1.593,0.66753281,-0.92546719,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,x,Median,1.58082565783,0.66753281,-0.91329284783,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,y,Mean,-0.4970148407099117,0.49701484,0.9940296807099117,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,y,Std_Dev,0.0048993859949904,0.0,-0.0048993859949904,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,y,Min,-0.527,0.49701484,1.02401484,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,y,Max,-0.493404796419,0.49701484,0.990419636419,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,y,Median,-0.499078711449,0.49701484,0.996093551449,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,z,Mean,1.5078454488957296,1.50784545,1.1042704528563263e-09,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,z,Std_Dev,0.0110118183278984,0.0,-0.0110118183278984,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,z,Min,1.49574800619,1.50784545,0.012097443810000108,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,z,Max,1.526,1.50784545,-0.01815454999999999,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,z,Median,1.51749368405,1.50784545,-0.009648234049999926,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,pitch,Mean,-0.0127797276546337,-0.0090817932514917,0.0036979344031420006,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,pitch,Std_Dev,0.0033726716796658,0.0,-0.0033726716796658,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,pitch,Min,-0.0158824961931484,-0.0090817932514917,0.006800702941656699,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,pitch,Max,-0.0090555336030907,-0.0090817932514917,-2.6259648401000257e-05,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,pitch,Median,-0.0158324373751276,-0.0090817932514917,0.0067506441236359,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,yaw,Mean,-1.5736948022868893,3.717790651712274,5.291485453999163,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,yaw,Std_Dev,0.0097550717955183,0.0,-0.0097550717955183,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,yaw,Min,-1.5844452132424829,3.717790651712274,5.302235864954756,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,yaw,Max,-1.5603243512829308,3.717790651712274,5.278115002995205,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,yaw,Median,-1.5650292035458877,3.717790651712274,5.282819855258161,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,fov,Mean,64.87720363882353,90.0,25.12279636117647,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,fov,Std_Dev,0.0885683003983344,0.0,-0.0885683003983344,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,fov,Min,64.655236,90.0,25.344763999999998,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,fov,Max,64.958669,90.0,25.041331,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,fov,Median,64.958669,90.0,25.041331,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,roll,Mean,-0.5761799530981242,0.0,0.5761799530981242,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,roll,Std_Dev,0.0120197619919407,0.0,-0.0120197619919407,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,roll,Min,-0.6250024051391696,0.0,0.6250024051391696,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,roll,Max,-0.5659389193508784,0.0,0.5659389193508784,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_RIGHT,roll,Median,-0.5659389193508784,0.0,0.5659389193508784,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,x,Mean,1.5519070054468824,0.65190701,-0.8999999954468825,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,x,Std_Dev,0.0254259398565163,0.0,-0.0254259398565163,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,x,Min,1.52387798135,0.65190701,-0.8719709713500001,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,x,Max,1.5752559464,0.65190701,-0.9233489364,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,x,Median,1.5752559464,0.65190701,-0.9233489364,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,y,Mean,0.4973630153835918,-0.49736302,-0.9947260353835918,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,y,Std_Dev,0.0044734947383007,0.0,-0.0044734947383007,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,y,Min,0.472,-0.49736302,-0.96936302,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,y,Max,0.500519383135,-0.49736302,-0.997882403135,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,y,Median,0.500519383135,-0.49736302,-0.997882403135,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,z,Mean,1.5085220895456473,1.50852209,4.5435277762351234e-10,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,z,Std_Dev,0.0037365545532209,0.0,-0.0037365545532209,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,z,Min,1.50696032589,1.50852209,0.0015617641100000856,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,z,Max,1.535,1.50852209,-0.026477909999999882,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,z,Median,1.50696032589,1.50852209,0.0015617641100000856,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,pitch,Mean,-0.0027526839660454,-0.003702805724416,-0.0009501217583705998,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,pitch,Std_Dev,0.0030878906527916,0.0,-0.0030878906527916,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,pitch,Min,-0.004017716027189,-0.003702805724416,0.0003149103027730005,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,pitch,Max,0.0191986217719375,-0.003702805724416,-0.0229014274963535,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,pitch,Median,-0.004017716027189,-0.003702805724416,0.0003149103027730005,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,yaw,Mean,-1.5603115976654354,5.676476373000298,7.236787970665734,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,yaw,Std_Dev,0.007296868426863,0.0,-0.007296868426863,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,yaw,Min,-1.568348938907138,5.676476373000298,7.244825311907436,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,yaw,Max,-1.553593444794226,5.676476373000298,7.230069817794524,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,yaw,Median,-1.553593444794226,5.676476373000298,7.230069817794524,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,fov,Mean,64.64206126352941,90.0,25.357938736470587,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,fov,Std_Dev,0.3009589573570304,0.0,-0.3009589573570304,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,fov,Min,64.309837,90.0,25.690163,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,fov,Max,64.970089,90.0,25.029911,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,fov,Median,64.912684,90.0,25.087316,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,roll,Mean,-2.534873063683925,0.0,2.534873063683925,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,roll,Std_Dev,0.0031418934181372,0.0,-0.0031418934181372,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,roll,Min,-2.536681596907401,0.0,2.536681596907401,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,roll,Max,-2.5144958533482304,0.0,2.5144958533482304,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT_LEFT,roll,Median,-2.536681596907401,0.0,2.536681596907401,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT,x,Mean,1.711546582487506,0.81154658,-0.900000002487506,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
CAM_FRONT,x,Std_Dev,0.011802830773232,0.0,-0.011802830773232,nuscene_trainval_camera_parameters_statistics,seed4d_camera_parameters_statistics
